"","BT20_Abemaciclib_0.3_6","BT20_Abemaciclib_3_6","BT20_Palbociclib_0.3_6","BT20_Palbociclib_3_6","BT20_Ribociclib_0.3_6"
"UTP23",0.0441225003339521,0.216458612949291,-0.153146690160166,0.194966211322105,0.101766343737154
"NDUFB9",0.0731338968389291,0.125337962953522,-0.0223722057690128,-0.0559398718207209,0.00454569161599451
"TATDN1",-0.169688064904038,0.0162004464426992,-0.311437818843908,-0.226849164433247,-0.16915367363001
"ZNF7",0.193331654968185,0.267370744396746,0.128087595826218,0.0202235282222451,0.30959576501654
"ARHGAP39",0.454454921483097,0.204624870124105,0.800105030580581,0.534215978822134,0.291211488270841
"SLC39A4",0.591572744862184,0.807757739757141,0.59295034189749,0.500813516670364,0.0801848474353322
"NAPRT",0.574663597482138,0.723584766534307,0.649344787755693,0.423777556956625,0.157588229091412
"AK3",-0.109472350453388,-0.00484494385900725,-0.16262104909499,-0.119003304766645,-0.0243171623479297
"UHRF2",-0.75409504486688,-0.763542723120989,-0.482466257539007,-0.628785504556323,-0.320076682597214
"NFIB",-0.434876810437376,-0.458024683394698,-0.261608759684226,-0.168949009975211,-0.153214737092474
"HAUS6",-0.253643300907123,-0.436483478108246,-0.397246639910811,-0.291245421812807,-0.0975863774911525
"ZCCHC7",-0.31315768434593,-0.318692167450331,-0.196180288847182,-0.00267429669229418,-0.265005581866162
"FBXO10",0.269280575020944,0.390743774271922,-0.113044302004594,-0.38345184301192,-0.25614881643261
"SIGMAR1",0.0676701058639064,0.0700224817924255,-0.0322212120338828,-0.0415990196072025,0.00870854532277908
"CEP78",-0.621514593847529,-0.731493287384012,-0.702393404124895,-0.660111872559021,-0.227346024247979
"AUH",-0.131597405094001,0.0571549572721753,0.467886964103839,0.345029556665633,0.276964405333432
"MFSD14B",-0.430063289521139,-0.424437648727425,-0.539211277437435,-0.313635374606211,-0.277440405694937
"C9orf3",-0.0189064669902047,-0.445092666506969,0.0163031240150306,-0.155649742692294,-0.013453542966851
"ZNF462",-0.0572051873866214,-0.225072293504199,0.0402691731098567,-0.10791481274706,0.00479138775951328
"INIP",-0.175956598163636,-0.658227077033039,-0.302905315012119,-0.108694207738894,-0.229353211377241
"UGCG",-0.3043012309141,-0.650026340906721,-0.229631627752655,-0.108290165460548,0.0277067734493919
"SNX30",-0.0847271014993472,-0.537880953874421,-0.0253605325812294,-0.0933580692548241,0.0318886400718534
"STOM",0.0613466271065755,-0.323701041098011,-0.242475263606648,-0.124564008319272,0.249228436335429
"GSN",0.11989592112411,0.130965347291703,0.237882012544681,-0.084336823881888,0.00954972388445638
"MRRF",0.345489233464887,0.195121485405855,0.108332505944934,0.284079195317489,0.366743591071876
"NR6A1",0.0649764430385868,0.228347810797891,-0.0432760987377563,-0.0466296662428578,-0.18514907699661
"ALAD",0.0974095257182683,-0.00405667761084975,0.027947419253649,-0.0657516017081174,-0.00889059345582588
"POLE3",-0.197073720793104,-0.209746938533922,-0.295455628334665,-0.0621166840972783,-0.128214208397591
"SURF4",0.116257733552595,0.161680970582061,0.064900985721788,0.0120817145617814,-0.0386084381184107
"SURF1",0.202173147035215,0.558127259154144,0.293311220992233,0.191219946774781,0.103769180968228
"SURF2",0.29886057783199,0.244197142668554,0.386566110583595,0.199704154560127,0.111078994661233
"SURF6",0.462101574587201,0.491568670566575,0.503906430931625,0.460181115430544,0.320843581050652
"MED22",0.153494794207667,0.350315007614364,0.205157142869082,-0.0339394482772982,0.0247335484632298
"REXO4",0.323885607244049,0.390047614584471,0.182779679966619,0.356277532187462,0.114549427411254
"RPL7A",0.0549749700069002,0.210703265900114,0.00824167899356587,-0.119762669566634,0.0546392744793336
"GTF3C5",-0.12120584508772,-0.290887359938447,-0.0118099175631427,-0.220847384001302,-0.131368671714249
"ASB6",0.387398682928582,0.598668000722854,0.421531396096438,0.263471492730919,0.0969042583894774
"PTGES2",0.29345889626537,0.42648484033043,0.267259975590469,0.130243254206911,0.0438874708590824
"NTMT1",-0.0169877933959416,-0.217425923764866,-0.00396622421604231,-0.0861218147560576,-0.0637598148156058
"CIZ1",0.0378951058204019,0.134189632316601,0.0874520436450324,-0.194892494366015,-0.0453921801191873
"SLC25A25",0.18751897088143,0.427719480561539,0.123748525902639,-0.0849407034747466,-0.0239450597021586
"SH3GLB2",0.379933461255361,0.684576300726963,0.332739513638011,0.0936661274476314,0.0985496056084917
"MIGA2",0.167194557662801,0.0629277031293544,0.331907344101841,0.155045195097256,0.0944817254813292
"LRSAM1",0.318331930091834,0.495884980971575,0.329097768707942,0.197293347083192,0.0949849474767993
"GPR107",0.0113582028575526,0.131822746272139,0.0309694866862722,0.0120926651177848,0.0343967099595053
"C9orf142",0.454292872633236,0.462127983660974,0.43676875979276,0.227410175352337,0.062868312721192
"INPP5E",0.259927111855424,0.410508401412022,0.428630135683329,0.293524490789862,0.0283701847784479
"SEC16A",0.157403831814346,0.054914555458505,0.103756311906203,0.00106057095620469,0.0522516534444332
"DPH7",0.217348237020468,0.289737207606918,0.1734313685363,0.21153864018667,-0.005377373785749
"NOTCH1",-0.146077162698458,-0.316007648509214,0.245912993055329,-0.0103333798252171,-0.176617759677116
"NACC2",0.117356753373347,-0.00631762939488226,0.207621680948154,0.0116569064991266,-0.162710609159223
"USP6NL",-0.0830056710116863,-0.296145204834113,-0.0468196105864925,-0.041750988426826,0.0285717180561048
"COMMD3",-0.298556853331418,-0.0835001716330034,0.0737842740866413,0.209246774174368,0.0232266476796236
"MSRB2",0.147765198674046,0.263961969297041,0.105867263077516,0.223927370509877,-0.249578616767808
"PDSS1",-0.0726457689576845,-0.0116054895094306,-0.0112449584468371,-0.030607892432279,0.166674578975603
"FAM188A",-0.143580547364118,-0.553687094217106,0.00504857722549817,0.093104240959127,0.171529267285244
"RSU1",-0.0857387619277565,0.0198415128076078,0.0344799631897609,0.015625182148739,0.164116123285022
"PARD3",-0.111478436356942,-0.0835148825041483,-0.153352383340219,-0.144470442755133,-0.0151048744842958
"NRBF2",-0.0460819304322469,0.318732415988521,-0.0416466731837284,0.192810468737325,0.100817536366263
"POLR3A",0.186740898445791,0.0770880552938972,0.233959300092848,0.0915908941362424,0.109795679580599
"HERC4",-0.17964481708219,-0.196250411317128,-0.135478168348086,-0.000705095836138596,0.029058517653861
"CAMK2G",0.170162601746945,0.154269917639237,0.249980577293951,0.116778592524838,0.0614172871325004
"GLUD1",-0.0301319174496046,0.150560730440762,-0.140105817229019,-0.121177164637542,0.0329480888593826
"RPP30",-0.331245702657682,-0.476012692145486,-0.314288880450585,-0.197139902259071,-0.290822725154792
"FRA10AC1",-0.17871378764834,-0.749437118100808,-0.194938954775338,0.116962290358968,-0.0438472625731635
"DNAJB12",-0.111586501215688,-0.251025584927924,0.232697168670687,0.0351001388453109,0.131330990329698
"EIF4EBP2",-0.431496236036718,-0.452614265963748,-0.418943626296696,-0.417125059522968,-0.24174310792914
"TCF7L2",-0.141823902541877,-0.414661763226548,0.141431780793979,-0.0243006932389217,0.0910299264830793
"MKI67",-0.877044715817888,-1.18370685609575,-0.880489131747703,-0.964867029553227,-0.592621095832829
"MTG1",0.0538395393396614,0.618074285285182,-0.208485589923682,-0.514741362484529,-0.0261332091938041
"GSTO1",-0.167469000015905,0.111752978704892,-0.0182115600915255,-0.1781587194321,-0.032801195861133
"PPRC1",-0.0912881824549047,0.372046357416958,0.0501137516873096,-0.198205682776112,-0.0667932205471725
"CNNM2",-0.265457177729607,0.129069315943646,-0.121874523532538,0.0179027704560341,0.0850479161168932
"PDCD11",0.175199152955997,0.00317134257713203,0.0941649123671615,0.0740771382529901,0.246798763416444
"RGS10",0.331916184516892,-0.112104446135641,-0.0513336371182712,-0.153198173045222,-0.176314243754294
"BTBD10",0.00775270594464668,0.0154543203353242,0.0877220624355447,0.0941210193782042,0.259158074465273
"ADM",0.177401438210024,0.0405576401732339,0.399560167935313,0.371922895810242,0.609486879961932
"LIN7C",-0.0211855301028975,-0.245708786726265,-0.294621438376129,-0.213481813942182,-0.00265706177308416
"IMMP1L",-0.34008526544357,-0.566500659289624,-0.30516443283065,-0.18667032510227,-0.202729743160905
"PGAP2",-0.180013090937804,0.119689034480586,-0.148948958912482,-0.0345837728481649,-0.225616341486301
"TUT1",0.369814502710656,0.464518604298402,0.445210703500137,0.393178187635773,0.459170717671196
"HSD17B12",-0.0235353681804301,-0.124729574148741,-0.152612426875307,0.058542879995617,0.0552973154119479
"APIP",-0.121291573611799,0.0668736026117179,-0.138188013176351,0.00270745973217673,-0.0243784756657101
"DGKZ",0.351685223850084,0.393609915082233,0.416157628443155,0.182665889917788,0.129442526585154
"EIF3M",0.0455642497109865,0.0371435167387508,-0.0529377655836862,0.0822448216593984,0.0426860797972641
"TNKS1BP1",0.539222826900812,0.588651609178544,0.526343804303485,0.378204369690111,0.286907374736314
"SSRP1",-0.21748118800041,-0.0490223261520922,-0.132711263101319,-0.22977983114099,-0.113114995185027
"PTPRJ",0.0434236446468995,0.32281627364379,0.0123518662440717,-0.0472862169632727,0.114159879438014
"C11orf49",0.121427848021971,0.108945896710156,0.0695838975328853,0.0182752153943263,-0.064430829397383
"ARFGAP2",0.247665779814633,0.32761746641301,0.10836894126416,0.130042474471201,0.193524220680756
"CELF1",-0.0007104885373818,0.310211294089425,-0.0853196484032425,-0.00847722908458269,-0.0200270988926747
"HIKESHI",0.0117543866846356,0.0188120902451313,0.018982408603908,-0.0981867534917464,-0.0804574402008506
"CCDC82",-0.480427008522037,-0.734201278865989,-0.361608095370494,-0.470545921542508,-0.0095175541140594
"SERPINH1",0.159098541223892,0.140371048731168,0.209701662003178,0.14984346645026,0.201651476378716
"CAPN5",-0.129368673965588,-0.112520598790548,-0.0160762750303333,-0.0275676060901656,0.0243867175700508
"INTS4",-0.167446314242105,-0.384496778263528,-0.222910355346508,-0.445040663300909,-0.0779607832008441
"PAK1",-0.228445459721482,-0.237987202656647,-0.15557135832349,-0.215359125983456,-0.161093078830389
"RPS3",0.0899921662896505,0.245021699055747,-0.0342689071545075,-0.0721229189765666,0.0804196408729828
"ZC3H12C",-0.347449578596589,-0.152643181694757,-0.380615252702777,-0.206240079551168,0.0255153523514528
"TTC12",0.156606657854943,0.227016565671118,0.500907045190046,0.136210558113493,0.25058007595885
"NPAT",-0.884246625682776,-1.177757076074,-0.74154712723158,-0.645736786618426,-0.575947220750944
"ATM",-0.264788779110253,-0.221448923195664,-0.158589994667451,-0.160071942869532,-0.079398094535826
"AASDHPPT",-0.0835971586047498,-0.312191155295212,-0.101628303646844,0.0408873430997678,0.116368184348785
"LAMTOR1",0.226146576971889,0.382499320049652,0.236579067041061,0.00897252379997194,0.166133595257123
"HYOU1",0.109200276474521,0.299206639302641,0.0473221624447379,0.024131362207787,0.112208667960192
"KAT14",0.216484244043342,0.15522514791197,0.0999719642998741,0.122456484113062,0.272985923994175
"TKFC",0.361483259782157,0.385595193601559,0.383286358292449,0.108391463127516,0.0474476785175875
"MTA2",0.0778632085737293,-0.0138523943964117,0.0245269928319194,-0.0447491119380743,-0.0222580173995596
"TMEM138",0.0288516600230919,-0.41851904635346,0.0485724545347633,-0.0834365985965119,0.0698347710715309
"FADS1",-0.684125126405305,-0.555115863686621,-0.574762271260392,-0.552043814987929,-0.398125048980879
"EML3",0.314172308845591,0.504311070114231,0.395280747426306,0.0903927881382432,0.0175884014434538
"INCENP",-0.409486092737052,-0.185593611759828,-0.315154650309432,-0.512211649354115,-0.489852407861063
"CPSF7",0.0788116195673765,0.215977974595339,-0.1154552670319,-0.119264494790362,-0.0198479364407939
"B3GAT3",0.417441882053229,0.872072022522034,0.358209147880208,0.418683302491284,-0.0288055312929455
"EI24",-0.0504956832500953,0.191201848407378,-0.0469685810620031,0.050691823927176,-0.0793835616434544
"CCDC15",-0.650352227896074,-1.01720307440218,-0.583179358141256,-0.588000339885648,-0.21704593559777
"CHEK1",-1.28521653180153,-1.34915978558563,-1.32890639868491,-1.36867521604497,-0.621848067264243
"SIDT2",0.388237851766876,0.472514323265005,0.29174736932483,0.0888502947803262,0.117610988844407
"TMEM25",0.278798645642538,0.135397716541422,0.324964235703229,0.149804667104656,0.38333492296493
"TAGLN",0.137018876900753,-0.819910018316494,0.404638993450044,0.264727655446301,0.630792493929425
"COMMD7",-0.0649464576362562,0.207692761362686,-2.39745242349818e-05,0.0966251801683676,-0.20418111257304
"DSN1",-1.34933757314428,-1.51228570930637,-1.29833548794336,-1.4547657465529,-1.10914521371963
"SOGA1",-0.327136089194448,-0.74720833995621,-0.146872598896169,-0.386846783459783,-0.320820700080435
"LSM14B",-0.108785391443239,-0.0986080741507253,-0.222516294607858,-0.230359048397725,-0.170277638846755
"YTHDF1",0.00197910730057119,0.274953247899583,-0.0576547156656527,-0.0704196150199812,-0.10254889234649
"CABLES2",-0.578885194324027,-0.724081231661263,-0.651433512034727,-0.658092008819658,-0.652689668073779
"ORAOV1",0.581180533728214,0.593891863619842,0.322936377872893,0.321801970160539,0.297892529543526
"TRPT1",-0.0349642745324075,-0.216799452477414,0.0102040391122629,0.00855566374845851,-0.348831660741872
"NUDT22",0.40296486097186,0.191652749330954,0.420464541886168,0.156473537556712,0.0882871922422209
"PLCB3",0.146663291379865,0.269227324459265,0.040115740090886,-0.249467398431055,-0.0210402842354375
"MRPL49",0.0938217585522508,0.151190298318979,-0.0545860656962266,-0.0468130070041388,-0.0839134705978272
"CDC42EP2",0.203067148395907,-0.17670084047385,0.397234499863281,0.122227845057861,-0.233453411607747
"FAU",0.256466069309496,0.508904532816921,0.191110749593621,-0.0119561785470598,0.0752080832299301
"VPS51",0.40494449585356,0.584014153682009,0.534348017382955,0.465976876593358,0.0890462217504718
"PPP4C",0.302737220863762,0.449204797410143,0.148788895328665,0.0914233363288843,0.0797171662751062
"ALDOA",0.18171033660286,0.369589677204865,0.12310655574869,-0.0448571189048245,0.0263038739132562
"HIRIP3",-0.517536377139206,-0.417197293447003,-0.220180440780686,-0.465467697402204,-0.245189036465839
"TAOK2",0.292291909792207,0.395297029823667,0.339405121663759,0.200587452306995,0.209967586516673
"TMEM219",0.175018252950791,0.339682965628208,0.191145641632794,0.116024436941457,-0.00537370489468286
"ITGB1",-0.0094596303051411,0.186067049256299,-0.0419831464967831,0.015661706909217,0.128035184246855
"CWC15",-0.163166764167205,-0.233029850274184,0.0197541292670877,-0.0693757375620156,0.0507697063604576
"ARID5B",-0.403723301495061,-1.57346849071498,-0.0753979039729845,-0.188117528033632,-0.239609294815346
"DCUN1D2",-0.12378132851161,-0.14367511619096,-0.29445394707742,-0.145128740947435,0.0168177132482575
"TMCO3",-0.0995386499579988,0.136401280966722,-0.0259305712854464,-0.0795415123518269,-0.0259016228369674
"LATS2",-0.0343621031997017,0.412103131173691,0.257232316382145,0.147032390720338,0.258443581473022
"SAP18",-0.0497270809365082,0.0078858894959076,-0.198440294529527,-0.119614443527887,-0.134695678727907
"KIAA1328",-0.180770982365851,0.0632995702253705,-0.341436219378756,-0.100282927855341,0.0909104696378286
"PDCD4",-1.26303148356759,-1.20247587192137,-0.449044900461894,-0.763415444611558,-0.28828957848561
"PRSS23",0.212889345212021,0.284923609425184,0.13256572600078,0.111928400339919,0.206784147043545
"MTMR12",-0.140811330795671,-0.343541947281058,-0.148853566020424,-0.110919480999071,-0.118296116245371
"CCT5",-0.0972665292680864,-0.0570337407696784,-0.117897578495269,-0.12903650654989,0.00743178159167692
"FAM173B",-0.0840796757029606,-0.32538610784564,-0.126077067391688,-0.0307098258569112,-0.0829350743608649
"DOCK1",-0.106358994052889,-0.0302092405938596,-0.308592881519945,-0.338039637173057,-0.141357281470397
"DIXDC1",-0.542628887859903,-1.39882316725808,-0.00499006598261183,-1.14650122510238,-0.394110004461973
"DLAT",-0.0350364215801484,-0.0732376095868619,-0.126534937392069,-0.0720333432922171,0.0220779293278338
"C11orf57",0.108786148330627,0.271708480314005,0.100339271213989,0.207975034003469,0.0492631817383554
"TIMM8B",0.0195332176121532,0.230340093150085,0.206120202876811,-0.0598350277192408,-0.00939093729665483
"PTS",0.0152970008935456,-0.0886886982355689,0.0799511464248268,0.070126524141206,0.0702420032093184
"PIP4K2A",-0.0228681632241821,-0.0204914212990268,-0.0886657307370837,-0.110490420129017,-0.124604384803693
"CRIM1",-0.0959131764723627,-0.0818259960141925,0.0654497894788715,-0.0322352584167856,0.206625263882563
"SEC24D",-0.107792615010293,-0.326858968070477,-0.138471933182863,0.0703503297834121,0.0210125078056749
"RILPL2",0.24954187326367,0.246347098780398,0.391497146487735,0.293882933413015,0.225786882113363
"DHX37",0.226391930133469,0.325307454921022,0.287063573415613,0.293628203551649,0.0995628050603468
"UBC",0.103753810495614,0.277499145189499,0.165587872899186,0.136394946418719,0.239246927725684
"ITPR1",-0.173939949351542,-0.387764419160712,-0.128157729213165,-0.0350049179976561,-0.110984905467963
"PRSS53",-0.653618065388898,-0.130395681900367,-0.578684546773776,-0.816768861328366,-0.366038324497605
"SLC7A11",0.212052530487876,0.580230793805206,-0.0658827383965059,0.200781871464936,0.202481058537239
"NOCT",-0.164465670717007,0.246608761629949,-0.0262867550590525,0.111878520861203,0.399092374451659
"NGLY1",-0.135600544495412,-0.325476967654826,-0.12180832601645,0.0882522704761348,-0.000187151041559828
"UEVLD",0.0490889435636122,-0.0563352258772516,-0.0248637932796844,0.00415859852980463,0.188753817521118
"TMEM263",-0.253875701107289,-0.709708698738222,-0.122847345008018,0.196471058798146,-0.00313723493909369
"UBE3B",0.134571826047832,0.200574835374697,-0.077482236517175,-0.144020307318481,0.0100973894410333
"IPMK",-0.601408219424225,-1.04755405322807,-0.39373242418582,-0.36103632147869,-0.303503022796824
"PLBD2",0.103756956227206,0.400185814164821,0.208572819799213,0.029776712851084,-0.0875602233299286
"DLG5",-0.240676388035767,-0.0357160067215983,-0.0934104440966814,-0.326813911724197,-0.176676695011447
"GXYLT1",-0.47995807503875,-0.53702995231663,-0.501998987677791,-0.229175881459418,-0.248979184543711
"TWF1",-0.168762108553086,-0.175122225606819,-0.223602464383034,-0.101622388645333,0.215226363338356
"DIP2C",-0.130213512837875,-0.370369073603778,-0.478047720005394,-0.178805463302655,-0.106295486396465
"EIF4E",-0.0188279879117789,-0.113493971032465,-0.268499936521387,0.1461524087873,-0.146808434135755
"TEX30",-1.02646278686424,-0.900165665622781,-0.604022030816098,-0.660824271974668,-0.670213600982
"CSNK1G3",-0.453912970188828,-0.464250455794412,-0.0361433084620319,0.083456340593038,-0.111908071293698
"SRFBP1",-0.482444536979852,-0.213929445009231,-0.220570889475731,-0.253932630958444,-0.120798461186306
"FAM177A1",-0.134398569882604,-0.299388957561108,-0.0564207305999393,-0.0303924179120662,0.0636155777315184
"MBIP",-0.55720144355913,-0.264632067270975,-0.246420535404251,0.0555663826167996,-0.0997021947149229
"MIPOL1",-0.0995634291939401,-0.084914376020039,-0.287235552752246,0.323360548042937,-0.0307092051017182
"EXT2",0.0176187338414815,0.152245813356129,0.0350520953647967,0.0247001441151666,-0.132887057972439
"TMEM18",0.0281028306821427,-0.0747998290335938,-0.0693072058864733,0.0966928674754902,-0.0305668510060272
"NDUFC2",-0.070946860769709,0.0654584476416724,-0.170017104464215,-0.12919276751518,-0.0591426196620398
"NUBPL",-0.188061215395926,-0.0430007537558865,-0.152154614698481,0.00297728072795635,0.0376413560412842
"NEK7",-0.357381639250592,-0.678918431765306,-0.186008799414783,-0.236956060298313,0.218066280485319
"FER",-0.0802910229918254,-0.362005255571078,-0.0978168344691297,0.0992141444589734,-0.151958957528998
"VIPAS39",-0.0311072962809054,-0.290843787555103,0.0394518824878477,-0.312484941146009,0.141004142717112
"ANKRD50",-0.0928464995005959,0.0825072878523847,-0.231059877246278,-0.0113295465766179,-0.0733872163176574
"UPF2",-0.0520734534826678,-0.161534967650627,-0.170198109979349,-0.1030908282189,-0.110374228827422
"CDC123",0.0163879321042328,-0.0806803687166539,0.0496577496398017,0.0415724147355675,0.0642751837722463
"SCLT1",-0.555210659036678,-0.878019514482584,-0.287363963376934,-0.0353131430414839,-0.3036374152367
"C4orf33",0.0670311844316461,-0.0453672008882244,0.0336031737454163,-0.196369443569582,0.0223169836601808
"FRMD4A",0.244263717505825,-0.69675413890718,0.185234133118774,0.015824903045848,0.13457358894553
"EPS8",-0.353814685116699,-0.322042316231505,-0.332780698754476,-0.282901522245018,-0.155401944168097
"ACAD8",0.0731389757966036,0.0362263816159694,0.0534216784556851,0.132065434879615,0.157649707815096
"THYN1",-0.277136707570716,-0.380093010592293,0.039159237425485,-0.0346181406628838,0.022077069529175
"VPS26B",0.0484446413176221,0.055904613051163,0.0528583138830119,-0.165525117238407,-0.0159332928184673
"NCAPD3",-0.630720297764651,-0.586348289196616,-0.544335846450599,-0.636608321845943,-0.386304149330216
"VTI1A",0.277527511149475,0.124905810912474,0.0170098273455014,0.152743096418172,0.0422641306125815
"QDPR",0.279990570480021,0.446583595741321,0.369912619946292,0.347932680251083,0.507546758340307
"FAM160B1",-0.171707313585362,-0.0481108737117033,-0.0276958299335281,0.0386370985425214,0.0744701335658798
"QTRT2",-0.107543010189658,-0.231886833047209,-0.00647319941348977,0.0509017570284745,0.245359390371051
"ZNF827",0.0522963263527668,-0.475300914087371,0.0735874589724712,-0.0705275479402966,0.119990834841214
"KIN",0.142367288402681,-0.357863084590307,0.10015060489379,-0.00514378026870828,0.269977121222966
"PIGF",0.00485003101822753,-0.0324371187136064,-0.360865619792767,-0.30224559127663,-0.0933116885597452
"MFSD6",-0.254914889967367,-0.385253850016277,-0.251854578871404,-0.0932230730919458,-0.240479076742194
"ASAP2",-0.201064682174687,-0.400364516408842,-0.206667662365207,-0.266154778639577,-0.121934794135742
"ADAM17",-0.0467902648931454,0.108549364064369,-0.152023108537228,0.00975199615405638,-0.0550936914724287
"WWC2",-0.126890094180341,-0.287447684639855,-0.0678548225480794,-0.167111412264671,0.0590980738067268
"CENPU",-0.85013100228526,-0.683183866050695,-0.944173165313501,-0.705667289103647,-0.606397956047561
"ACSL1",-0.123110404095977,-0.185738415058107,-0.103162385848947,-0.0573648339915195,-0.173838197590028
"SLC25A4",-0.155253269110134,-0.447380974773058,0.226699777299683,-0.151583247975325,0.0883610876838361
"AMN1",0.0664274577484419,0.101038223497567,-0.16452636841899,-0.114798011730137,-0.51788843990823
"BICD1",0.0186181509961161,-0.479583428279038,0.247547953946297,0.0630305006143098,0.0523924836872528
"SAV1",-0.50630705308921,-0.595414632843291,-0.373401964406359,-0.295953886366198,-0.298757849211233
"NBAS",0.00733186918826893,0.132578847650345,0.0108228116335733,0.0923584243239641,0.127283212934931
"GUF1",0.120176747711632,-0.0183217518889296,-0.0771515163744764,0.136757723440449,0.167685070380182
"SACS",-0.412772905324634,-0.852881435996553,-0.410937065353911,-0.318978359861384,-0.0948425828863731
"PABPC3",0.797055137853326,1.05329621133913,0.849490842824313,0.95901623241035,0.630509683529838
"CENPJ",-0.456021191376372,-0.502014911981343,-0.453776980903975,-0.319135851974673,-0.171393818693355
"FBXO4",-0.214459067222559,-0.266402691012107,-0.253269452717002,0.0746933409029107,-0.314393533167602
"TMEM267",-0.240448405587857,-0.494222357219887,-0.0423881237989798,-0.0499830120326733,0.137611449025856
"CACUL1",0.0502259839204338,-0.168774417114987,0.0804148002323164,0.0302998340746644,0.0454326234333997
"DST",-0.139876540880107,-0.258391273649148,-0.0586400380423733,-0.0483176651470286,0.0149641080344219
"TIAL1",-0.202656024030493,-0.0814063856544243,-0.0896620994161462,0.0763156111020755,0.058990682554901
"BAG3",0.187884710393561,0.0147535703035334,0.227562339877843,0.00939155346671174,0.0901915015434247
"AP1S3",-0.217973954163155,-0.26056525079815,-0.0836766792716038,0.180456143332132,0.106451072483777
"RABGAP1L",-0.493419411498762,-0.159235676421216,-0.438032541459795,-0.572590301502554,-0.260833853387745
"TMEM56",-0.606300506675891,-0.809919883307259,-0.647872469067754,-0.639147058958766,-0.460762996329873
"MZT2B",0.633834724571607,1.10426932123944,0.82870814935297,0.693608474847613,-0.207738742097063
"FAM168B",-0.147933475320468,0.163971497089184,-0.16697930181751,-0.0296418428604506,-0.0512029984560377
"PTPN14",-0.289486904028605,-0.331828592437386,-0.204913677023001,-0.208080203768116,-0.2095395444408
"ENSG00000152117",-0.160953750628194,0.292510831505088,-0.187752630948493,-0.400787967274471,-0.407101403956953
"MGAT5",-0.187093888903068,-0.220514613416556,-0.279310620369412,-0.377704462104379,-0.152633685424972
"GPATCH11",-0.0774659983912172,-0.374519129977217,-0.182041277376169,-0.224150296690072,-0.0323405774067299
"GEMIN6",-0.376663238584341,-0.553499722004136,-0.190526207682117,-0.111555602888518,-0.216217215852012
"RNF219",-0.588986050103036,-0.13104980219384,-0.491635417279625,-0.66229596158858,-0.271034490901478
"SETBP1",0.071810134021662,0.0227711213064698,-0.19428355598184,-0.0652160029923335,-0.0498549579432379
"ARL14EP",0.0675681580745434,0.442372540959118,-0.150872210893549,0.154877581659019,0.258639004690952
"EPG5",-0.0883927265986381,-0.385388797574623,-0.179850828408647,-0.0095105405458313,-0.226564420094718
"ATP5A1",0.0728845832969445,0.192689050879548,0.0262823156016109,0.0451424928879343,-0.0291511214125726
"HAUS1",-0.664604483046467,-0.547689277950566,-0.402075671443883,-0.639278392609121,-0.600703486321129
"C18orf25",0.478894371478919,0.755659815962802,0.271869106192149,0.350437004482804,0.190379460602464
"PDK1",-0.235431418123766,-0.474193062290706,-0.25759523850214,-0.0199333448726659,-0.214897739817717
"TGOLN2",-0.0299405553031852,0.15650406013341,-0.0878145627774914,-0.0197128136936242,-0.0692892470706693
"UHMK1",-0.109261932597215,-0.0356344177706818,-0.119380910886493,-0.0492945809602315,0.00458620935540722
"ATG10",-0.165998891422894,-0.326261721353744,-0.0736799043809262,0.0421237774631289,-0.288610901887629
"POC5",-0.0522244260892489,-0.276397477142539,0.0390337690217053,0.162744913898656,0.0795223109294896
"CWF19L2",-0.298789475278544,-0.752728451775771,-0.35127864750285,-0.241950193804793,-0.166463233672754
"JMY",-0.33887258273033,-0.429013247271572,-0.0215715449645593,0.143129401412072,0.0297136054481036
"HOMER1",-0.0836653600331543,-0.360005015923742,-0.181949357448384,-0.0403356000308921,0.0256085916260702
"XRCC4",-0.130654946495478,-0.107287407621749,-0.0810438060961104,-0.0805362919451833,0.20823044813382
"ZNF547",-0.129539727064249,0.649208630704909,-0.267868388770379,-0.461913431237329,-0.0582195372011942
"ZNF773",0.356480213989807,0.855677678485189,0.0475795974816902,0.488256017306137,0.0735167207167389
"ZNF776",-0.0907947559610536,-0.396207627609834,0.125781187451967,0.00790319150723383,-0.21983494345984
"ZNF256",-0.192678164956933,0.289699172807592,0.118891196984734,-0.0454341972813822,0.510633343292294
"SUV39H2",-0.299026913122862,-0.684593691757695,-0.436146873019352,-0.243885510573268,-0.250763281525556
"DCLRE1C",-0.165128876336839,-0.519799441482235,-0.257035338350696,-0.112201197043342,-0.00349248257128504
"NMT2",-0.453523760332214,-0.472994734374644,-0.427286344336904,-0.0417160866947309,-0.197230315808632
"USP12",-0.451776514664421,-0.77154263985985,-0.390437138349209,-0.294227797514607,-0.0847751119494845
"CCDC50",-0.212514684281428,-0.307315405293093,-0.0437213500759202,-0.150784917429841,0.115243213361457
"ZFP36L2",0.0124123770539675,-0.617135061281472,0.388307249526674,0.357274449601186,0.186489838959397
"PAN3",-0.0115563879458889,-0.0602622576883055,0.00380556803928786,0.103051000894381,0.205236447484629
"PFKM",0.0351218684099818,0.310717789423845,-0.232708884587947,0.400665385725957,0.0136858424606525
"TMEM123",-0.305666913390439,-0.24774271607278,-0.286717182411612,-0.217281915571757,-0.103811998398411
"MBNL1",-0.504773784694486,-0.605767599545435,-0.210025773689851,-0.220778204477731,0.0145445471459329
